id_str,created_at,full_text,lang,retweet_count,favorite_count,entities,in_reply_to_screen_name,in_reply_to_user_id_str,in_reply_to_user_id_str,source,user.id_str,user.name,user.screen_name,user.description,user.location,user.followers_count,user.friends_count
1366202160023670787,2021-03-01 01:42:32,"so to administer the first COVID vaccine in the country, the gov't gathered a few dozen people with no social distancing to drone around the vaccination site 🙃🙃🙃🙃🙃🙃",en,0,2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,Twitter for Android,39994720,xxxxx,xxxxx,xxxxx,"Makati, Philippines",928,1059
1366201829823033351,2021-03-01 01:41:13,RT @ABSCBNNews: PGH director to be first to receive Sinovac #COVID19 vaccine #COVID19VaccinePH https://t.co/SnQVSZAibu,en,33,0,"{'hashtags': [{'text': 'COVID19', 'indices': [60, 68]}, {'text': 'COVID19VaccinePH', 'indices': [77, 94]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ABSCBNNews', 'name': 'ABS-CBN News', 'id': 15872418, 'id_str': '15872418', 'indices': [3, 14]}], 'urls': [{'url': 'https://t.co/SnQVSZAibu', 'expanded_url': 'https://bit.ly/3bPXmaT', 'display_url': 'bit.ly/3bPXmaT', 'indices': [95, 118]}]}",,,,Naattuvartha,952247125185720320,xxxxx,xxxxx,xxxxx,കേരളം,5828,4531
1366201824135372802,2021-03-01 01:41:12,PGH director to be first to receive Sinovac #COVID19 vaccine #COVID19VaccinePH https://t.co/SnQVSZAibu,en,33,165,"{'hashtags': [{'text': 'COVID19', 'indices': [44, 52]}, {'text': 'COVID19VaccinePH', 'indices': [61, 78]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SnQVSZAibu', 'expanded_url': 'https://bit.ly/3bPXmaT', 'display_url': 'bit.ly/3bPXmaT', 'indices': [79, 102]}]}",,,,TweetDeck,15872418,xxxxx,xxxxx,xxxxx,"Manila, Philippines",7321535,1068
1366201691331125248,2021-03-01 01:40:40,"RT @gmanews: COVID-19 vaccine ng Sinovac, dumating na V. Luna Memorial Medical Center sa QC mula sa storage facility sa Marikina. Bantay-sa…",tl,17,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gmanews', 'name': 'GMA News', 'id': 39453212, 'id_str': '39453212', 'indices': [3, 11]}], 'urls': []}",,,,Twitter for iPhone,1234763371687211008,xxxxx,xxxxx,xxxxx,,40,63
1366201650357051397,2021-03-01 01:40:30,RT @PhilippineStar: The delivery of AstraZeneca shots will be delayed by a week. President Duterte said the medical frontliners can opt to…,en,5,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PhilippineStar', 'name': 'The Philippine Star', 'id': 472122299, 'id_str': '472122299', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for Android,1139542930794770433,xxxxx,xxxxx,xxxxx,"Calabarzon, Republic of the Ph",419,785
1366201610423001088,2021-03-01 01:40:21,RT @PhilippineStar: The delivery of AstraZeneca shots will be delayed by a week. President Duterte said the medical frontliners can opt to…,en,5,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PhilippineStar', 'name': 'The Philippine Star', 'id': 472122299, 'id_str': '472122299', 'indices': [3, 18]}], 'urls': []}",,,,Twitter Web App,314473222,xxxxx,xxxxx,xxxxx,,805,714
1366201575320866819,2021-03-01 01:40:13,LOOK: PGH Director Gerardo Legaspi is the first in the Philippines to roll up his sleeve to receive a COVID-19 vaccine developed by Sinovac @rapplerdotcom https://t.co/hypSv8OHWd,en,0,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': 330826792, 'id_str': '330826792', 'indices': [140, 154]}], 'urls': [], 'media': [{'id': 1366201303068643332, 'id_str': '1366201303068643332', 'indices': [155, 178], 'media_url': 'http://pbs.twimg.com/media/EvW42MEVEAQS36e.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvW42MEVEAQS36e.jpg', 'url': 'https://t.co/hypSv8OHWd', 'display_url': 'pic.twitter.com/hypSv8OHWd', 'expanded_url': 'https://twitter.com/sofiatomacruz/status/1366201575320866819/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1774, 'h': 1000, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",sofiatomacruz,1366200399535824900,3343352686,TweetDeck,3343352686,xxxxx,xxxxx,xxxxx,Philippines,2149,1741
1366201541523173379,2021-03-01 01:40:04,PGH head Dr. Gerardo Legaspi to get the first COVID-19 vaccine (under emergency use authorization) jab in the Philippines (From PTV feed) @ABSCBNNews https://t.co/jP31BR9F9M,en,19,74,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ABSCBNNews', 'name': 'ABS-CBN News', 'id': 15872418, 'id_str': '15872418', 'indices': [138, 149]}], 'urls': [], 'media': [{'id': 1366201332080648192, 'id_str': '1366201332080648192', 'indices': [150, 173], 'media_url': 'http://pbs.twimg.com/media/EvW434JVIAAWT1A.png', 'media_url_https': 'https://pbs.twimg.com/media/EvW434JVIAAWT1A.png', 'url': 'https://t.co/jP31BR9F9M', 'display_url': 'pic.twitter.com/jP31BR9F9M', 'expanded_url': 'https://twitter.com/kristinesabillo/status/1366201541523173379/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 536, 'h': 400, 'resize': 'fit'}, 'large': {'w': 536, 'h': 400, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 536, 'h': 400, 'resize': 'fit'}}}]}",,,,Twitter Web App,2710893258,xxxxx,xxxxx,xxxxx,"MANILA, Philippines",11032,789
1366201521768067072,2021-03-01 01:40:00,The delivery of AstraZeneca shots will be delayed by a week. President Duterte said the medical frontliners can opt to wait for these jabs if they do not want the vaccine developed by Sinovac Biotech Ltd. https://t.co/iB1XWt475a | via @onenewsph https://t.co/xqQVbYOt4W,en,5,9,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'onenewsph', 'name': 'ONE News PH', 'id': 991544173160419329, 'id_str': '991544173160419329', 'indices': [235, 245]}], 'urls': [{'url': 'https://t.co/iB1XWt475a', 'expanded_url': 'https://bit.ly/3uGByra', 'display_url': 'bit.ly/3uGByra', 'indices': [205, 228]}], 'media': [{'id': 1366193704650694659, 'id_str': '1366193704650694659', 'indices': [246, 269], 'media_url': 'http://pbs.twimg.com/media/EvWx75wUYAMSq7l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvWx75wUYAMSq7l.jpg', 'url': 'https://t.co/xqQVbYOt4W', 'display_url': 'pic.twitter.com/xqQVbYOt4W', 'expanded_url': 'https://twitter.com/PhilippineStar/status/1366201521768067072/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1000, 'h': 1000, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 1000, 'resize': 'fit'}}}]}",,,,TweetDeck,472122299,xxxxx,xxxxx,xxxxx,Philippines,935855,1297
1366201481565671426,2021-03-01 01:39:50,"⚠️Breaking News⚠️ 

First ever COVID-19 vaccine in the Philippines is being administered right about now",en,0,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,Twitter for iPhone,1348878015170629632,xxxxx,xxxxx,xxxxx,Republic of the Philippines,11,17
1366201353916268544,2021-03-01 01:39:20,"AT A GLANCE. Here’s a look at all the COVID-19 vaccines being eyed by the Philippine government, along with the latest updates as of Monday, March 1, 2021

RELATED STORY: The Philippines’ 2021 COVID-19 vaccine plan https://t.co/iDMkmujcDT https://t.co/pPzA8iJvXB",en,20,38,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iDMkmujcDT', 'expanded_url': 'https://www.rappler.com/newsbreak/iq/timeline-philippines-2021-covid-19-vaccination-plan', 'display_url': 'rappler.com/newsbreak/iq/t…', 'indices': [215, 238]}], 'media': [{'id': 1366201351001296911, 'id_str': '1366201351001296911', 'indices': [239, 262], 'media_url': 'http://pbs.twimg.com/media/EvW44-oXUA8rVuc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvW44-oXUA8rVuc.jpg', 'url': 'https://t.co/pPzA8iJvXB', 'display_url': 'pic.twitter.com/pPzA8iJvXB', 'expanded_url': 'https://twitter.com/rapplerdotcom/status/1366201353916268544/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1048, 'resize': 'fit'}, 'small': {'w': 680, 'h': 594, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1310, 'resize': 'fit'}}}]}",,,,Echobox,330826792,xxxxx,xxxxx,xxxxx,Philippines,3432709,403
1366201331388588032,2021-03-01 01:39:14,Domagoso expresses willingness to get shots of China's Sinovac Covid-19 vaccine. @pnagovph https://t.co/eHbLWRZMGY,en,0,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pnagovph', 'name': 'Phil News Agency', 'id': 823349574739734528, 'id_str': '823349574739734528', 'indices': [81, 90]}], 'urls': [], 'media': [{'id': 1366201318470078469, 'id_str': '1366201318470078469', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/EvW43FcUUAU5oa_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvW43FcUUAU5oa_.jpg', 'url': 'https://t.co/eHbLWRZMGY', 'display_url': 'pic.twitter.com/eHbLWRZMGY', 'expanded_url': 'https://twitter.com/jeanlumenda/status/1366201331388588032/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}",jeanlumenda,1366196427311882241,289372078,Twitter for Android,289372078,xxxxx,xxxxx,xxxxx,Philippines,138,597
1366201260626468865,2021-03-01 01:38:57,"RT @pnagovph: LOOK: The PNP is getting ready for the first day of the national vaccination rollout at Camp Crame on Monday (Mar. 1, 2021).…",en,6,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pnagovph', 'name': 'Phil News Agency', 'id': 823349574739734528, 'id_str': '823349574739734528', 'indices': [3, 12]}], 'urls': []}",,,,Twitter Web App,1317716891222208513,xxxxx,xxxxx,xxxxx,"Manila, Philippines:",2335,5001
1366201216280199168,2021-03-01 01:38:47,RT @jeanlumenda: NTF chief implementer and vaccine czar Carlito Galvez Jr. cites the importance of getting inoculated with anti-Covid vacci…,en,1,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jeanlumenda', 'name': 'Lade Kabagani ™', 'id': 289372078, 'id_str': '289372078', 'indices': [3, 15]}], 'urls': []}",,,,Twitter Web App,823349574739734528,xxxxx,xxxxx,xxxxx,Quezon City,23618,407
1366201171619160064,2021-03-01 01:38:36,"Defense Sec. Lorenzana says he was willing to be among the first to get vaccinated with the Sinovac COVID-19 vaccine: Pero ang sabi ni [DOH] Secretary Duque, huwag muna, kasi above 59 years old ka na. So we will follow what the Secretary of Health will say",en,0,4,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",cnnphilippines,1366201065457160196,2811559122,TweetDeck,2811559122,xxxxx,xxxxx,xxxxx,Philippines,1193082,392
1366200626141536258,2021-03-01 01:36:26,RT @pnagovph: LOOK: Philippine General Hospital Director Dr. Gerardo Legaspi will be the first one to receive the Covid-19 vaccine shot onc…,en,4,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pnagovph', 'name': 'Phil News Agency', 'id': 823349574739734528, 'id_str': '823349574739734528', 'indices': [3, 12]}], 'urls': []}",,,,Twitter for Android,750301496177156097,xxxxx,xxxxx,xxxxx,,1502,945
1366200330677940229,2021-03-01 01:35:16,"RT @rogerarellano1: Philippines receives Chinese vaccine, but Duterte prefers another brand https://t.co/RR41yq7s3A via @yahooph Anong bran…",en,1,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rogerarellano1', 'name': 'roger arellano', 'id': 379664181, 'id_str': '379664181', 'indices': [3, 18]}, {'screen_name': 'YahooPH', 'name': 'Yahoo Philippines', 'id': 20491503, 'id_str': '20491503', 'indices': [120, 128]}], 'urls': [{'url': 'https://t.co/RR41yq7s3A', 'expanded_url': 'https://news.yahoo.com/philippines-receives-first-batch-covid-104855487.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr', 'display_url': 'news.yahoo.com/philippines-re…', 'indices': [92, 115]}]}",,,,Twitter for Android,1309660715955879938,xxxxx,xxxxx,xxxxx,Republic of the Philippines,541,468
1366200254001909766,2021-03-01 01:34:57,"In fact, the surveyors will visit all the hospitals and medical clinics in the city starting March 2, since the guideline set by the national government states that they will be prioritized to receive the COVID-19 vaccine. 
It can be recalled that Mayor Lazatin has ramped up the",en,0,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",CIO_AngelesCity,1366200251338485763,1237626548858933249,Twitter Web App,1237626548858933249,xxxxx,xxxxx,xxxxx,Angeles City,381,3
1366200239070220290,2021-03-01 01:34:54,"Part of the queries needed in the survey are basic information; number of person in the household; preferred vaccine; and health conditions including allergies, comorbidities, and if the person had been afflicted with COVID-19.",en,0,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",CIO_AngelesCity,1366200236083867650,1237626548858933249,Twitter Web App,1237626548858933249,xxxxx,xxxxx,xxxxx,Angeles City,381,3
1366200227900788739,2021-03-01 01:34:51,"City conducts survey and registration on COVID-19 vaccine

The city government here on February 28 started to conduct an online survey and registration for COVID-19 vaccines in an effort to get feeback from his constituents, according to Mayor Carmelo “Pogi” Lazatin, Jr. https://t.co/Yde36jdHw3",en,0,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1366200173433552896, 'id_str': '1366200173433552896', 'indices': [272, 295], 'media_url': 'http://pbs.twimg.com/media/EvW30b2VgAA-O3C.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvW30b2VgAA-O3C.jpg', 'url': 'https://t.co/Yde36jdHw3', 'display_url': 'pic.twitter.com/Yde36jdHw3', 'expanded_url': 'https://twitter.com/CIO_AngelesCity/status/1366200227900788739/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 899, 'h': 1091, 'resize': 'fit'}, 'large': {'w': 899, 'h': 1091, 'resize': 'fit'}, 'small': {'w': 560, 'h': 680, 'resize': 'fit'}}}]}",,,,Twitter Web App,1237626548858933249,xxxxx,xxxxx,xxxxx,Angeles City,381,3
1366200079376281600,2021-03-01 01:34:16,"@risahontiveros YOU ARE TOTALLY WRONG. The mandate of HTAC is to recommend health-related technologies for procurement purposes. That mandate also waived by Bayanihan 2 to expedite procurement of COVID vaccine. Regarding 100% protection, YES, Sinovac is 100% effective in severe cases. Gets?",en,0,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'risahontiveros', 'name': 'risa hontiveros', 'id': 62446391, 'id_str': '62446391', 'indices': [0, 15]}], 'urls': []}",risahontiveros,1365514179197562886,62446391,Twitter Web App,208785567,xxxxx,xxxxx,xxxxx,Philippines,261,632
1366199958328602624,2021-03-01 01:33:47,"""DAHIL KAYO ANG TUNAY NA BAYANI, TAMA LANG PO NA KAYO ANG MAUUNA SA COVID-19 VACCINE.""

Ito ang mensahe ni Presidential Spokesperson Harry Roque ngayong magsisimula na ang COVID-19 vaccination program ng gobyerno sa PGH. Uunahing tuturukan ang mga medical frontliners. https://t.co/iPkpDwXxoK",tl,1,11,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1366199950120423425, 'id_str': '1366199950120423425', 'indices': [269, 292], 'media_url': 'http://pbs.twimg.com/media/EvW3nb8VkAEOWFY.png', 'media_url_https': 'https://pbs.twimg.com/media/EvW3nb8VkAEOWFY.png', 'url': 'https://t.co/iPkpDwXxoK', 'display_url': 'pic.twitter.com/iPkpDwXxoK', 'expanded_url': 'https://twitter.com/News5PH/status/1366199958328602624/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",,,,Twitter Web App,133152120,xxxxx,xxxxx,xxxxx,Philippines,439802,2134
1366199949096939520,2021-03-01 01:33:45,RT @pnagovph: LOOK: Philippine General Hospital Director Dr. Gerardo Legaspi will be the first one to receive the Covid-19 vaccine shot onc…,en,4,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pnagovph', 'name': 'Phil News Agency', 'id': 823349574739734528, 'id_str': '823349574739734528', 'indices': [3, 12]}], 'urls': []}",,,,Twitter for Android,2831718997,xxxxx,xxxxx,xxxxx,Westeros,8501,397
1366199770025324546,2021-03-01 01:33:02,"RT @cnnphilippines: UP-PGH unloads and stores Sinovac's COVID-19 vaccine in their storage https://t.co/kN4O0zs6yI

📹 @DOHgovph https://t.co…",en,9,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}, {'screen_name': 'DOHgovph', 'name': 'Department of Health', 'id': 186347409, 'id_str': '186347409', 'indices': [117, 126]}], 'urls': [{'url': 'https://t.co/kN4O0zs6yI', 'expanded_url': 'http://bit.ly/2ZZbpWi', 'display_url': 'bit.ly/2ZZbpWi', 'indices': [90, 113]}]}",,,,Twitter for iPhone,1135567505328525312,xxxxx,xxxxx,xxxxx,Look at the Seven Sisters,159,359
1366199757899657219,2021-03-01 01:32:59,"@krixiasINQ ""Excited din ako kasi kung tutuusin, maswerte pa rin kami na maging beneficiary nitong vaccine,"" he said. Since the lockdown, the 24-year-old has been attending to Covid-19 patients at the LCP ward–so he is just grateful to be receiving a Covid-19 vaccine at all. | @krixiasINQ",en,1,4,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'krixiasINQ', 'name': 'Krixia Subingsubing', 'id': 3259467900, 'id_str': '3259467900', 'indices': [0, 11]}, {'screen_name': 'krixiasINQ', 'name': 'Krixia Subingsubing', 'id': 3259467900, 'id_str': '3259467900', 'indices': [278, 289]}], 'urls': []}",inquirerdotnet,1366199637565009920,15448383,TweetDeck,15448383,xxxxx,xxxxx,xxxxx,Makati City,3227154,1828
1366199436678889472,2021-03-01 01:31:43,"Philippines receives Chinese vaccine, but Duterte prefers another brand https://t.co/RR41yq7s3A via @yahooph Anong brand ang gusto mo boy? Pfizer?🤣",en,1,5,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YahooPH', 'name': 'Yahoo Philippines', 'id': 20491503, 'id_str': '20491503', 'indices': [100, 108]}], 'urls': [{'url': 'https://t.co/RR41yq7s3A', 'expanded_url': 'https://news.yahoo.com/philippines-receives-first-batch-covid-104855487.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr', 'display_url': 'news.yahoo.com/philippines-re…', 'indices': [72, 95]}]}",,,,Twitter Web App,379664181,xxxxx,xxxxx,xxxxx,manila,724,718
1366199384199761920,2021-03-01 01:31:30,LOOK: Philippine General Hospital Director Dr. Gerardo Legaspi will be the first one to receive the Covid-19 vaccine shot once the rollout begins on Monday morning. | via @maritamoaje https://t.co/KauPvJJouh,en,4,8,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maritamoaje', 'name': 'Marita Moaje', 'id': 61993439, 'id_str': '61993439', 'indices': [171, 183]}], 'urls': [], 'media': [{'id': 1366199336384663552, 'id_str': '1366199336384663552', 'indices': [184, 207], 'media_url': 'http://pbs.twimg.com/media/EvW3DtmVEAAhzP1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvW3DtmVEAAhzP1.jpg', 'url': 'https://t.co/KauPvJJouh', 'display_url': 'pic.twitter.com/KauPvJJouh', 'expanded_url': 'https://twitter.com/pnagovph/status/1366199384199761920/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1201, 'h': 716, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 715, 'resize': 'fit'}, 'small': {'w': 680, 'h': 405, 'resize': 'fit'}}}]}",,,,Twitter Web App,823349574739734528,xxxxx,xxxxx,xxxxx,Quezon City,23618,407
1366199149411131392,2021-03-01 01:30:34,RT @rapplerdotcom: This comes after Senator Bong Go initially announced that Health Secretary Francisco Duque III will receive the COVID-19…,en,60,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': 330826792, 'id_str': '330826792', 'indices': [3, 17]}], 'urls': []}",,,,Twitter Web App,619291479,xxxxx,xxxxx,xxxxx,,233,77
1366199006334885889,2021-03-01 01:30:00,"TOP STORIES
Cebu City Mayor Edgardo Labella said the coming of AstraZeneca, the second vaccine to arrive in the country, will help pave the way for the new normal in Cebu City and the whole country. https://t.co/cWwEOZE4W0",en,0,3,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cWwEOZE4W0', 'expanded_url': 'http://snstr.co/bXY', 'display_url': 'snstr.co/bXY', 'indices': [199, 222]}]}",,,,Twitter Web App,38492736,xxxxx,xxxxx,xxxxx,"Cebu, Philippines",319828,375
1366199004976005122,2021-03-01 01:30:00,Johnson &amp; Johnson's COVID-19 vaccine gets US CDC panel backing https://t.co/YKPrWbld1F,en,2,44,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YKPrWbld1F', 'expanded_url': 'http://bit.ly/3dVFApq', 'display_url': 'bit.ly/3dVFApq', 'indices': [67, 90]}]}",,,,TweetDeck,39453212,xxxxx,xxxxx,xxxxx,Philippines,5860002,698
1366198957160898560,2021-03-01 01:29:48,"@gaeacabico The Philippines is aiming to vaccinate 70 million people in 2021. But due to the shortage of supplies, the “major rollout” will only begin in the 3rd quarter at the earliest, vaccine czar Carlito Galvez said earlier. | via @gaeacabico 

Live updates here: https://t.co/zwX2ThmyTM",en,0,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gaeacabico', 'name': 'Gaea Cabico', 'id': 3458257873, 'id_str': '3458257873', 'indices': [0, 11]}, {'screen_name': 'gaeacabico', 'name': 'Gaea Cabico', 'id': 3458257873, 'id_str': '3458257873', 'indices': [235, 246]}], 'urls': [{'url': 'https://t.co/zwX2ThmyTM', 'expanded_url': 'https://www.philstar.com/headlines/2021/03/01/2068235/live-updates-covid-19-philippines-2021', 'display_url': 'philstar.com/headlines/2021…', 'indices': [268, 291]}]}",PhilstarNews,1366197525267378179,55118669,TweetDeck,55118669,xxxxx,xxxxx,xxxxx,"Manila, Philippines",665580,476
1366198811593494533,2021-03-01 01:29:14,PGH Director Dr. Gerardo “Gap” Legaspi will be the first among workers in the hospital to receive on Monday the CoronaVac Covid-19 vaccine developed by China’s  Sinovac Biotech. | @cgonzalesINQ https://t.co/bxaCPsCr8F,en,0,4,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cgonzalesINQ', 'name': 'Cathrine Gonzales', 'id': 1011797994897735680, 'id_str': '1011797994897735680', 'indices': [180, 193]}], 'urls': [{'url': 'https://t.co/bxaCPsCr8F', 'expanded_url': 'https://newsinfo.inquirer.net/1401189/pgh-chief-to-lead-recipients-of-sinovacs-covid-19-vaccine?utm_medium=Social&utm_source=Twitter#Echobox=1614562151', 'display_url': 'newsinfo.inquirer.net/1401189/pgh-ch…', 'indices': [194, 217]}]}",,,,Echobox,15448383,xxxxx,xxxxx,xxxxx,Makati City,3227154,1828
1366198609322991619,2021-03-01 01:28:25,"PANOORIN: V Luna General Hospital, naghahanda pa lang para sa gagawing ceremonial turn over ng COVID-19 vaccine. | #DZXL558

📷: XL Radyoman Noel Talacay https://t.co/dCYRhjzzlk",tl,0,0,"{'hashtags': [{'text': 'DZXL558', 'indices': [115, 123]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1366198480843116547, 'id_str': '1366198480843116547', 'indices': [153, 176], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366198480843116547/pu/img/ZQxAns-4O4OBgDrM.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366198480843116547/pu/img/ZQxAns-4O4OBgDrM.jpg', 'url': 'https://t.co/dCYRhjzzlk', 'display_url': 'pic.twitter.com/dCYRhjzzlk', 'expanded_url': 'https://twitter.com/NewsRmn/status/1366198609322991619/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 568, 'h': 320, 'resize': 'fit'}, 'large': {'w': 568, 'h': 320, 'resize': 'fit'}, 'small': {'w': 568, 'h': 320, 'resize': 'fit'}}}]}",,,,Twitter Web App,776622292025606145,xxxxx,xxxxx,xxxxx,Republic of the Philippines,890,130
1366198558207086595,2021-03-01 01:28:13,"NTF chief implementer and vaccine czar Carlito Galvez Jr. cites the importance of getting inoculated with anti-Covid vaccine to economic recovery. 
@pnagovph https://t.co/HqVDigPidQ",en,1,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pnagovph', 'name': 'Phil News Agency', 'id': 823349574739734528, 'id_str': '823349574739734528', 'indices': [148, 157]}], 'urls': [], 'media': [{'id': 1366198550967685123, 'id_str': '1366198550967685123', 'indices': [158, 181], 'media_url': 'http://pbs.twimg.com/media/EvW2V_sVEAMpPDh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvW2V_sVEAMpPDh.jpg', 'url': 'https://t.co/HqVDigPidQ', 'display_url': 'pic.twitter.com/HqVDigPidQ', 'expanded_url': 'https://twitter.com/jeanlumenda/status/1366198558207086595/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}",jeanlumenda,1366196427311882241,289372078,Twitter for Android,289372078,xxxxx,xxxxx,xxxxx,Philippines,138,597
1366198527605411841,2021-03-01 01:28:06,"Britain announced that it has given more than 20 million people at least one dose of a coronavirus vaccine.

https://t.co/9nACVCcv8B",en,2,2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9nACVCcv8B', 'expanded_url': 'https://www.philstar.com/world/2021/03/01/2081158/over-20-million-get-first-dose-covid-19-vaccine-uk', 'display_url': 'philstar.com/world/2021/03/…', 'indices': [109, 132]}]}",,,,TweetDeck,55118669,xxxxx,xxxxx,xxxxx,"Manila, Philippines",665580,476
